2015-05-15 01:27:43,313 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /app-mail-tests/src/main/java
2015-05-15 01:27:43,313 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /app-mail-tests/src/main/resources
2015-05-15 01:27:43,314 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /app-mail-tests/src/test/java
2015-05-15 01:27:43,314 [Worker-4] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /app-mail-tests/src/test/resources
2015-05-15 01:27:43,350 [Worker-4] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 8 project(s) in 2 sec
2015-05-15 01:27:43,682 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: il.ac.technion.cs.sd:base:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/pom.xml.
2015-05-15 01:27:43,731 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:library-server:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/library-server/pom.xml.
2015-05-15 01:27:43,804 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:library-common:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/library-common/pom.xml.
2015-05-15 01:27:43,902 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:app-mail-server:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/app-mail-server/pom.xml.
2015-05-15 01:27:44,066 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:app-mail-client:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/app-mail-client/pom.xml.
2015-05-15 01:27:44,238 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:library-client:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/library-client/pom.xml.
2015-05-15 01:27:44,319 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:app-mail-common:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/app-mail-common/pom.xml.
2015-05-15 01:27:44,366 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:app-mail-tests:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/app-mail-tests/pom.xml.
2015-05-15 01:27:44,743 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:library-client:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/library-client/pom.xml.
2015-05-15 01:27:44,838 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:library-server:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/library-server/pom.xml.
2015-05-15 01:27:44,898 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:app-mail-client:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/app-mail-client/pom.xml.
2015-05-15 01:27:44,922 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:app-mail-server:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/app-mail-server/pom.xml.
2015-05-15 01:27:44,986 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:app-mail-tests:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/app-mail-tests/pom.xml.
2015-05-15 01:27:45,037 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-15 01:27:45,060 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-15 01:27:45,063 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-15 01:27:45,063 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-15 01:27:45,063 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:library-common:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/library-common/pom.xml.
2015-05-15 01:27:45,097 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-15 01:27:45,097 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-15 01:27:45,098 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-15 01:27:45,099 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-15 01:27:45,127 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-15 01:27:45,127 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-15 01:27:45,127 [Worker-2] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: il.ac.technion.cs.sd:app-mail-common:0.0.1-SNAPSHOT @ /home/software-design/home/software-design/SHARED_WITH_IDAN/rep/hw2/code/TMail/app-mail-common/pom.xml.
2015-05-15 01:27:45,128 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-15 01:27:45,128 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-15 01:27:45,175 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-15 01:27:45,176 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-15 01:27:45,177 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-15 01:27:45,183 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2015-05-15 01:27:45,214 [Worker-0] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2015-05-15 01:27:45,216 [Worker-0] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
